start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
23.082713,72.555737,12.04161,75.35927,6.9,1,23,5,0,7.5,30,4,2.95,7.4,42.9,37.5,0.5,16.78558217741684,116,112.1,24,7.1,7.9,0,13.8,3.2,3.9,342.02,2.4,4,-5667843552780992114,0.44,0.19
23.067329,72.615007,26.76628,83.36889,12.5,1,21,0,0,36.0,36,1,11.5,9.9,39.4,37.6,0.05,15.4,95,107.7,26,7.1,7.9,0,0.0,4.3,1.28,1686.87,2.4,4,3150580159007595579,6.0,0.14
23.004955,72.647399,23.18,88.58,2.9,1,22,2,0,24.0,48,2,7.9,13.8,30.9,30.6,13.0,4.7,102,102.75,16,6.2,7.9,0,0.0,4.8,0.93,360.36,4.8,8,5593487711437956620,0.46,0.08
22.943458,72.533459,25.87498,86.59611,18.0,2,21,6,0,1.33,48,36,1.1,5.5,21.4,30.1,11.0,11.3,96,100.9,32,6.7,7.9,0,0.0,4.8,3.85,461.74,2.4,4,-592074859999142214,0.94,0.46
23.063401,72.493934,29.21399,78.95693,21.5,1,8,4,0,3.0,42,14,1.6,20.0,32.6,44.4,9.5,1.7,83,105.4,24,7.2,7.9,0,0.0,3.4,12.0,659.06,2.4,4,-796054207935650932,1.76,0.18
22.963069,72.532265,15.73628,75.96976,7.1,1,6,0,0,1.48,34,23,1.14,10.7,24.6,37.3,7.7,0.7,39,100.0,36,6.3,7.9,0,0.0,4.2,1.74,191.27,1.2,2,1502277962625799889,0.22,0.34
23.057745,72.528525,30.81383,75.16878,11.8,1,14,3,0,1.83,44,24,1.25,8.5,31.7,51.8,11.8,11.7,157,100.75,23,6.8,7.9,0,0.0,4.6,2.87,318.95,1.2,2,-6436176446015665579,0.32,0.1
23.044569,72.600547,25.6439,77.9129,11.8,3,2,0,0,2.3,46,20,1.39,17.4,35.7,53.5,10.5,0.5,126,99.05,20,7.2,7.9,0,23.6,3.0,10.38,369.8,2.4,4,-5307675552509293484,0.52,0.13
23.036966,72.582199,25.87498,86.59611,11.3,3,4,2,0,3.6,36,10,1.78,16.7,34.2,23.2,10.5,3.3,87,101.7,53,6.5,7.9,0,0.0,3.8,2.58,380.44,1.2,2,-9088084078367874696,0.59,0.12
23.029292,72.653652,23.07492,88.28637,3.6,1,7,2,0,45.0,45,1,14.2,5.8,39.8,48.7,14.3,11.115189015000896,110,108.45,32,7.1,7.9,0,0.0,3.9,6.59,982.04,1.2,2,-1581659631217815072,3.12,0.18
