start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
13.215235,80.287518,25.87498,86.59611,6.9,3,2,4,0,37.0,37,1,11.8,18.8,22.5,100.0,2.5,20.700000000000003,113,108.1,18,5.7,7.2,1,0.0,4.5,4.96,1638.91,1.2,2,3537312452542647425,4.08,0.53
13.070594,80.22779,28.98002,77.70636,9.9,1,6,1,0,2.12,34,16,1.34,10.3,21.9,90.3,1.8,12.6,134,106.6,31,7.3,7.2,0,19.8,4.3,4.45,328.25,4.8,8,3676441664488216580,0.0,0.33
13.092675,80.34498,25.75728,75.37991,2.6,3,20,0,0,1.92,94,49,1.28,12.7,16.2,90.1,1.6,9.5,121,104.8,18,6.4,7.2,0,0.0,4.3,3.81,105.8,1.2,2,-6100794872564083169,0.65,0.41
13.095208,80.215612,25.87498,86.59611,6.0,3,9,3,0,33.0,33,1,10.6,12.0,23.3,88.7,7.5,13.8,93,106.5,49,6.9,7.2,0,0.0,3.2,2.1,910.6,1.2,2,-5636539115307852042,1.8,0.54
13.084593,80.303001,31.28092,74.85849,25.1,1,13,6,0,1.75,35,20,1.23,9.7,20.2,93.2,12.6,10.0,114,103.6,24,6.7,7.2,1,0.0,4.9,10.32,676.77,2.4,4,4480069457225243336,1.15,0.28
13.145861,80.146423,10.12268,77.54372,4.0,3,7,5,0,3.8,38,10,1.84,11.0,27.3,100.0,2.1,25.9,139,106.9,29,6.3,7.2,0,0.0,4.5,2.91,199.17,2.4,4,-5238148427731187900,0.42,0.11
13.141658,80.393698,15.5439,73.7553,11.5,1,3,2,0,1.62,34,21,1.19,11.1,28.2,97.5,0.1,14.4,106,106.4,26,5.9,7.2,1,0.0,3.3,0.85,327.92,2.4,4,-7754182511434583507,0.07,0.44
12.995639,80.259051,26.44931,91.61356,4.1,3,20,3,0,1.31,106,81,1.09,20.9,28.7,100.0,1.4,6.300000000000001,127,105.05,19,7.0,7.2,0,0.0,4.8,3.01,152.11,4.8,8,-2538043345572022452,0.52,0.6
13.054016,80.262067,28.98002,77.70636,8.5,1,5,1,0,14.67,44,3,5.1,19.5,34.7,91.3,12.1,2.7,126,111.05,28,6.3,7.2,1,0.0,3.1,6.24,646.72,2.4,4,6866598893040117906,1.04,0.24
13.115876,80.374212,33.37526,74.3092,1.0,3,3,2,0,2.36,33,14,1.41,21.8,28.1,99.8,1.1,7.949999999999999,153,106.35,23,6.3,7.2,0,0.0,4.4,4.84,65.96,4.8,8,5591811553508165846,0.79,0.25
13.035932,80.360817,12.95629,78.27539,17.2,3,15,4,0,2.04,49,24,1.31,20.2,17.1,100.0,1.9,21.9,155,106.1,23,6.5,7.2,0,0.0,3.0,5.37,545.19,1.2,2,1578529875328553325,0.74,0.12
13.124168,80.215735,11.12018,76.11996,5.0,2,15,5,0,2.14,30,14,1.34,16.0,17.4,88.1,9.4,19.8,94,106.0,22,6.2,7.2,1,0.0,3.6,12.0,171.25,4.8,8,-1627946389857098483,0.48,0.49
13.147299,80.316553,15.45144,78.14797,4.1,2,5,3,0,20.0,40,2,6.7,13.7,27.0,95.2,2.4,25.950000000000003,119,103.95,22,6.6,7.2,0,8.2,4.6,6.18,537.82,1.2,2,3812666640180678653,0.71,0.54
13.004453,80.207591,10.12268,77.54372,5.1,2,17,4,1,1.26,91,72,1.08,14.6,34.0,86.5,9.5,10.3,109,113.1,16,6.3,7.2,0,10.2,4.5,3.13,182.57,1.2,2,6271483903922463581,0.38,0.25
13.080743,80.324511,25.13915,73.06784,8.4,3,2,2,1,2.65,45,17,1.49,14.8,35.5,99.5,2.8,28.6,131,111.15,21,6.3,7.2,0,0.0,4.3,5.8,315.83,2.4,4,-8380377883161756986,0.04,0.31
13.07148,80.273365,26.44931,91.61356,14.1,2,14,2,0,35.0,35,1,11.2,12.8,27.3,100.0,0.1,41.0,150,106.2,32,6.7,7.2,0,0.0,2.6,5.2,1833.82,4.8,8,5807128960297018839,4.71,0.32
13.135461,80.200893,34.08565,74.80555,26.9,2,6,1,0,4.86,34,7,2.16,10.8,30.4,100.0,2.2,23.1,103,110.75,23,6.6,7.2,0,0.0,3.4,6.66,1065.01,2.4,4,-5283662921508113113,2.34,0.68
13.07186,80.239896,22.75218,72.68533,2.4,1,4,1,0,37.0,37,1,11.8,11.5,35.4,90.9,9.8,23.9,115,108.6,25,7.3,7.2,0,0.0,3.0,4.64,580.65,1.2,2,-7765773489625270188,0.77,0.06
13.108577,80.235323,15.5439,73.7553,11.0,1,4,3,0,2.18,48,22,1.35,12.1,27.8,93.4,2.2,5.25,126,105.4,45,6.8,7.2,0,0.0,3.0,4.83,356.42,2.4,4,-6810133237723617612,0.11,0.04
13.044035,80.283529,28.92694,78.23456,24.8,3,17,2,0,1.63,93,57,1.19,15.3,22.2,100.0,3.0,20.25,137,104.05,21,6.4,7.2,0,0.0,2.1,3.64,704.0,1.2,2,6070677133738551146,1.21,0.14
13.058784,80.271953,18.87813,72.93924,1.1,2,20,5,0,1.57,110,70,1.17,16.4,29.3,95.4,2.2,11.55,81,106.8,24,6.1,7.2,0,0.0,3.8,1.73,51.4,4.8,8,6719439240785739074,0.88,0.21
13.040754,80.236565,12.25282,79.41727,17.5,3,7,2,0,3.58,43,12,1.77,21.9,28.0,100.0,2.5,5.25,130,105.6,28,6.8,7.2,1,0.0,2.5,5.89,647.58,2.4,4,6159954349970075439,1.02,0.27
13.079681,80.257923,11.00599,77.5609,2.2,4,21,2,0,1.78,48,27,1.23,17.8,37.6,96.8,2.4,9.3,139,112.0,24,7.1,7.2,0,0.0,3.3,9.51,120.79,1.2,2,9000199578157416730,0.61,0.19
13.144926,80.253717,34.08565,74.80555,4.5,3,12,6,0,1.57,55,35,1.17,15.4,29.2,81.3,6.9,18.9,109,109.7,23,6.6,7.2,0,0.0,4.6,2.89,146.78,1.2,2,-8493726767892838923,0.5,0.09
13.116248,80.195815,19.21667,73.08333,14.0,2,20,3,0,1.22,112,92,1.07,10.4,34.0,94.5,13.2,9.3,138,110.9,29,6.2,7.2,0,0.0,4.0,1.65,373.49,2.4,4,-3811455949689527132,0.2,0.5
13.110084,80.245678,27.9247,78.40102,3.7,1,17,5,0,1.96,88,45,1.29,12.8,35.8,81.1,10.3,18.2,137,112.8,19,6.3,7.2,0,0.0,2.5,1.59,122.59,1.2,2,4283481669407112540,0.61,0.23
13.159192,80.226362,18.51957,73.85535,14.0,4,10,2,0,3.85,50,13,1.85,6.3,29.6,100.0,2.6,22.35,143,104.05,18,6.1,7.2,0,0.0,3.5,1.48,536.09,2.4,4,3763134300152299493,0.64,0.1
13.155313,80.31029,34.08565,74.80555,6.6,2,3,1,0,46.0,46,1,14.5,18.3,26.3,100.0,2.4,11.5,168,103.25,22,6.3,7.2,0,0.0,4.7,3.89,1478.67,1.2,2,8625226452865878229,3.61,0.24
13.050977,80.214087,24.05979,77.40858,9.4,2,2,6,0,2.71,38,14,1.51,24.2,38.4,85.6,11.3,17.7,118,110.45,25,6.4,7.2,0,18.8,3.8,1.08,354.36,1.2,2,-5410007449070437520,0.11,0.32
13.181384,80.239822,29.21399,78.95693,13.7,4,7,4,0,40.0,40,1,12.7,8.5,34.1,100.0,2.3,31.1,123,113.6,28,6.9,7.2,0,0.0,2.9,3.2,2425.17,2.4,4,8824275375274670420,6.63,0.63
13.059333,80.289428,24.41288,76.56719,8.4,1,21,1,0,3.62,29,8,1.79,18.9,22.3,97.3,0.7,9.3,161,104.4,12,5.4,7.2,1,0.0,5.0,4.68,311.41,1.2,2,-3430076194871598544,0.04,0.51
13.086339,80.225709,22.10194,85.37752,6.8,3,10,4,0,1.89,36,19,1.27,9.6,30.1,83.8,11.2,11.85,152,105.95,22,5.6,7.2,0,13.6,2.3,4.89,248.84,1.2,2,-350490907265666409,0.23,0.46
13.064551,80.300588,25.87498,86.59611,2.8,4,12,1,0,2.5,50,20,1.45,14.9,30.9,86.3,7.5,25.0,136,109.65,27,7.3,7.2,0,0.0,4.7,0.87,138.2,2.4,4,5778364208072644205,0.59,0.04
13.054939,80.222588,30.81383,75.16878,1.0,3,6,2,0,16.5,33,2,5.65,11.4,26.7,100.0,3.2,33.45,128,106.65,25,6.5,7.2,0,2.0,3.2,9.35,183.12,2.4,4,-1857058994295042726,0.47,0.1
13.142747,80.281164,25.92493,73.66633,3.5,2,11,6,0,1.87,43,23,1.26,7.9,31.8,79.2,9.1,15.75,152,104.25,17,5.5,7.2,0,0.0,3.5,1.38,123.27,2.4,4,-2073967507845089165,0.64,0.63
13.061179,80.220927,14.46693,75.92694,5.5,3,18,4,0,1.15,108,94,1.04,3.6,25.4,100.0,2.1,9.3,92,108.95,31,6.6,7.2,0,11.0,4.7,5.44,194.4,1.2,2,3748282521752648877,0.35,0.31
13.121849,80.213878,9.57046,76.32756,3.2,3,6,2,0,5.25,42,8,2.27,13.9,25.4,90.7,8.7,18.9,145,106.85,23,6.8,7.2,0,0.0,1.4,4.65,205.22,1.2,2,181552085850072269,0.36,0.45
13.031162,80.204291,21.46527,83.97573,2.8,4,18,1,0,1.25,84,67,1.08,17.9,21.8,79.7,6.9,20.7,133,103.85,30,6.0,7.2,0,0.0,3.9,6.08,117.86,1.2,2,2285544786877820440,0.65,0.33
13.036996,80.21174,25.6439,77.9129,5.2,3,14,1,0,37.0,37,1,11.8,16.6,28.2,97.9,1.0,15.9,124,106.0,17,6.5,7.2,0,10.4,3.8,1.42,913.64,4.8,8,-4658092229085417415,1.87,0.26
13.078332,80.291262,27.9247,78.40102,1.0,1,13,0,0,1.71,48,28,1.21,9.5,17.1,100.0,1.6,8.6,138,105.0,19,6.4,7.2,0,0.0,4.5,7.68,77.48,1.2,2,-7081950796126022522,0.74,0.09
13.057161,80.175389,28.98002,77.70636,18.2,3,14,0,0,4.38,35,8,2.01,11.8,33.7,100.0,1.7,9.3,123,103.3,52,6.5,7.2,0,36.4,4.0,9.23,738.26,2.4,4,-8266781636901891248,1.32,0.35
13.056871,80.23917,16.06213,76.0586,17.6,4,19,5,0,1.83,84,46,1.25,19.1,23.9,100.0,1.8,8.850000000000001,145,107.9,27,6.6,7.2,0,35.2,4.6,2.66,593.57,2.4,4,8890550953236861511,0.88,0.52
13.034555,80.1973,34.08565,74.80555,3.8,4,5,6,0,2.63,50,19,1.49,19.8,10.8,94.1,1.4,12.3,92,107.15,16,6.9,7.2,0,0.0,1.9,1.05,182.27,1.2,2,6262147527584007997,0.48,0.48
13.107686,80.304184,23.49668,86.68363,8.4,2,13,6,0,13.33,40,3,4.7,6.8,23.8,98.8,2.4,28.4,130,105.05,32,6.7,7.2,0,0.0,4.6,3.97,642.0,2.4,4,-6492728785371098196,1.04,0.24
13.112079,80.253902,23.07492,88.28637,27.2,3,2,6,0,39.0,39,1,12.4,18.4,29.1,81.8,9.0,23.1,142,106.45,29,6.1,7.2,0,0.0,3.3,6.09,3505.46,4.8,8,-1746617087735344722,10.0,0.36
12.982624,80.367634,14.46693,75.92694,1.0,3,12,4,0,2.5,45,18,1.45,9.0,24.9,100.0,2.3,4.35,153,107.8,22,6.0,7.2,0,0.0,4.6,2.71,82.85,4.8,8,4092295016875363935,0.7,0.58
13.15113,80.210431,20.88098,75.11937,12.0,1,20,5,0,1.79,95,53,1.24,21.0,20.4,84.3,13.0,14.7,81,106.0,19,6.7,7.2,0,0.0,3.1,3.7,384.51,1.2,2,6327155458589652299,0.21,0.35
12.988187,80.266991,19.21667,73.08333,13.0,3,6,3,0,6.57,46,7,2.67,13.4,30.2,89.6,1.5,16.950000000000003,127,104.0,12,5.9,7.2,0,0.0,3.8,3.88,626.59,1.2,2,4995358947804820189,0.92,0.49
13.096605,80.23473,29.22254,79.5286,1.0,1,4,5,0,1.73,38,22,1.22,24.9,18.5,83.0,10.3,55.650000000000006,166,108.0,20,7.0,7.2,0,0.0,4.2,6.67,46.59,2.4,4,-481725440332481763,0.82,0.14
13.050138,80.258508,31.28092,74.85849,19.0,3,16,2,0,1.91,44,23,1.27,19.1,29.3,100.0,2.1,3.45,124,106.05,22,6.0,7.2,1,0.0,3.4,5.51,571.67,1.2,2,6353650042676738358,0.8,0.3
13.155787,80.238013,15.45144,78.14797,7.4,1,17,6,0,1.33,100,75,1.1,15.4,27.7,77.2,13.9,11.3,128,105.9,28,5.8,7.2,0,0.0,3.6,4.01,226.49,1.2,2,6330454040276301608,0.32,0.07
13.086945,80.220672,25.6439,77.9129,10.7,1,22,6,0,1.83,42,23,1.25,13.5,29.5,100.0,2.6,14.1,119,105.65,25,5.4,7.2,1,0.0,4.1,6.85,320.69,2.4,4,2968224146625267825,-0.0,0.24
13.130541,80.240912,23.49668,86.68363,10.1,2,1,2,0,37.0,37,1,11.8,2.8,26.6,100.0,1.6,9.15,98,105.25,16,6.6,7.2,0,0.0,3.2,2.5,1745.53,2.4,4,3961041067618957153,4.43,0.3
13.057263,80.228755,22.75218,72.68533,17.3,3,2,4,0,31.0,31,1,10.0,18.0,25.1,100.0,2.3,30.3,114,109.15,17,6.5,7.2,0,0.0,3.2,4.51,2163.19,1.2,2,-3756017537651550397,5.8,0.21
13.021857,80.245059,22.19303,88.18466,7.2,4,3,4,0,3.8,38,10,1.84,12.4,29.9,83.7,8.5,13.05,130,105.9,41,6.5,7.2,0,14.4,2.7,6.64,326.2,4.8,8,9088992882119822162,0.04,0.19
13.070546,80.291511,21.53889,71.57737,14.7,2,12,5,0,45.0,45,1,14.2,16.2,15.1,94.5,1.5,2.0,128,106.7,19,6.1,7.2,0,29.4,4.8,7.62,2719.08,2.4,4,-4568475952950287450,7.51,0.29
13.12633,80.243203,15.45144,78.14797,5.5,1,14,3,0,20.0,40,2,6.7,7.4,25.8,83.3,7.0,4.1,107,107.0,22,6.3,7.2,1,11.0,4.9,5.45,504.33,1.2,2,-5423778812882931112,0.58,0.18
13.066706,80.21335,10.58806,77.24779,2.9,1,17,5,0,1.44,95,66,1.13,17.7,24.5,87.6,13.2,6.0,146,108.45,25,6.5,7.2,1,0.0,2.8,2.34,104.86,4.8,8,3100742603588022034,0.63,0.36
13.126935,80.190322,21.46527,83.97573,5.6,2,15,3,0,28.0,28,1,9.1,19.9,24.3,95.3,7.3,12.6,149,108.5,25,7.1,7.2,0,0.0,3.2,8.0,671.42,2.4,4,2805404071455825921,1.05,0.25
13.178058,80.268247,20.88098,75.11937,11.1,1,11,6,0,6.57,46,7,2.67,16.8,26.6,89.7,7.1,11.4,129,110.55,34,7.0,7.2,0,0.0,4.9,3.63,476.73,1.2,2,-8651450596888072349,0.48,0.17
13.094796,80.295505,20.88098,75.11937,6.8,3,23,4,1,39.0,39,1,12.4,10.0,29.0,74.7,8.8,6.3,127,113.0,20,6.2,7.2,0,13.6,4.0,4.34,1156.24,1.2,2,4900272150864297453,2.63,0.36
13.071789,80.347106,28.98002,77.70636,12.1,1,1,1,0,5.62,45,8,2.39,16.3,28.1,90.5,12.2,19.5,125,112.3,21,6.8,7.2,0,0.0,3.1,2.8,485.54,4.8,8,6079493452479999938,0.51,0.27
13.08824,80.276607,21.53889,71.57737,8.0,3,23,0,0,32.0,32,1,10.3,11.5,23.4,100.0,1.6,7.1,110,103.8,20,5.9,7.2,0,0.0,4.3,8.66,1229.18,1.2,2,-4536307590452848135,2.84,0.27
13.106172,80.197868,32.55531,76.12647,28.4,3,1,6,0,1.54,37,24,1.16,16.7,22.0,81.4,13.1,27.0,160,107.0,17,6.5,7.2,0,56.8,3.1,12.0,819.21,2.4,4,-5870973825739859620,1.56,0.45
13.069534,80.23426,21.59983,71.21169,2.9,3,23,1,0,24.5,49,2,8.05,14.8,32.3,99.9,2.3,2.1,98,105.3,28,6.1,7.2,1,0.0,3.4,2.1,621.17,1.2,2,7574479562443166569,0.91,0.52
13.012583,80.240847,20.88098,75.11937,14.1,2,6,1,0,4.09,45,11,1.93,13.9,30.7,100.0,0.1,15.0,137,106.15,20,6.8,7.2,0,0.0,4.7,6.17,502.78,4.8,8,-5938878151571846384,0.54,0.1
13.126356,80.30914,28.92694,78.23456,18.4,1,8,3,0,37.0,37,1,11.8,17.2,26.9,87.4,10.5,10.9,140,109.6,13,6.5,7.2,0,0.0,4.1,9.76,2450.96,2.4,4,2498343407488666558,6.65,0.65
13.162336,80.294668,28.92694,78.23456,1.4,3,12,2,0,1.7,46,27,1.21,21.4,19.7,100.0,2.1,26.7,176,106.4,23,6.5,7.2,0,0.0,4.4,3.79,71.4,1.2,2,-6733826112144654897,0.73,0.24
13.090652,80.251342,28.98002,77.70636,13.9,3,0,2,0,7.86,55,7,3.06,13.3,27.5,100.0,2.0,5.0,138,106.7,21,6.4,7.2,0,27.8,3.1,8.95,760.81,2.4,4,-7322547555163988501,1.36,0.26
13.151856,80.294709,29.21399,78.95693,12.4,2,18,0,0,1.42,102,72,1.12,10.6,30.8,100.0,2.1,20.8,107,107.4,17,6.8,7.2,0,0.0,5.0,1.6,352.05,2.4,4,1964091719401038400,0.06,0.46
13.106206,80.27565,17.34769,78.55757,3.0,1,21,3,0,40.0,40,1,12.7,11.4,23.8,88.7,9.8,37.8,117,103.95,27,5.6,7.2,0,0.0,4.9,5.46,692.72,1.2,2,4314416422368711658,1.15,0.46
13.069329,80.256844,25.92127,86.79271,17.9,3,1,2,0,2.33,35,15,1.4,15.7,34.2,86.6,10.6,10.9,127,112.2,23,5.3,7.2,0,0.0,4.2,1.98,559.06,1.2,2,-44493465616142915,0.75,0.24
13.087527,80.242381,14.62072,74.83554,28.8,4,5,1,0,1.54,40,26,1.16,3.0,26.1,91.8,1.6,6.6000000000000005,121,106.8,41,5.8,7.2,0,0.0,2.5,3.95,838.96,1.2,2,359394603232580942,1.63,0.4
